toi,toipfx,st_tmag,st_dist,st_disterr1,st_disterr2,st_pmdecerr2,st_pmdecerr1,tfopwg_disp
5167.01,5167,13.3935,1425.02,59.235,-59.235,-0.033,0.033,PC
5168.01,5168,11.9186,249.645,2.465,-2.465,-0.057,0.057,KP
5169.01,5169,8.1644,36.2194,0.07735,-0.07735,-0.069,0.069,PC
517.01,517,13.2361,416.217,2.6445,-2.6445,-0.032,0.032,FP
5170.01,5170,11.5559,343.99,5.1565,-5.1565,-0.059,0.059,KP
5171.01,5171,13.4003,696.695,,,-1.287,1.287,PC
5172.01,5172,10.648,84.1815,0.38335,-0.38335,-0.089,0.089,PC
5173.01,5173,14.1768,876.565,27.908,-27.908,-0.046,0.046,KP
5174.01,5174,10.6309,197.243,2.1815,-2.1815,-0.054,0.054,CP
5175.01,5175,13.0207,414.845,5.696,-5.696,-0.033,0.033,PC
5176.01,5176,14.6831,268.685,3.6615,-3.6615,-0.069,0.069,PC
5177.01,5177,8.8471,154.965,1.164,-1.164,-0.07,0.07,PC
5178.01,5178,10.7875,134.591,1.189,-1.189,-0.072,0.072,KP
5179.01,5179,11.3617,256.739,1.6705,-1.6705,-0.045,0.045,PC
518.01,518,10.1432,159.814,1.219,-1.219,-0.058,0.058,PC
5180.01,5180,12.2175,705.408,24.7675,-24.7675,-0.089,0.089,PC
5181.01,5181,11.7242,480.155,6.6805,-6.6805,-0.046,0.046,PC
5182.01,5182,11.1303,208.267,1.7885,-1.7885,-0.062,0.062,PC
5183.01,5183,13.4685,1084.09,43.235,-43.235,-0.068,0.068,PC
5184.01,5184,11.649,504.97,6.169,-6.169,-0.045,0.045,FP
5185.01,5185,12.3595,770.483,26.5795,-26.5795,-0.073,0.073,PC
5186.01,5186,12.2428,804.742,20.562,-20.562,-0.043,0.043,PC
5187.01,5187,11.6215,436.183,4.8755,-4.8755,-0.038,0.038,PC
5188.01,5188,10.5784,357.174,3.418,-3.418,-0.046,0.046,PC
5189.01,5189,12.9177,497.269,3.5445,-3.5445,-0.032,0.032,FP
519.01,519,14.4347,115.557,0.9295,-0.9295,-0.073,0.073,CP
5190.01,5190,11.7191,675.281,9.674,-9.674,-0.04,0.04,PC
5191.01,5191,12.6103,757.613,14.7465,-14.7465,-0.036,0.036,PC
5192.01,5192,12.5231,825.977,17.15,-17.15,-0.048,0.048,PC
5193.01,5193,11.8002,253.938,1.4435,-1.4435,-0.037,0.037,PC
5194.01,5194,12.1605,526.642,6.109,-6.109,-0.041,0.041,PC
5195.01,5195,12.1391,491.054,7.456,-7.456,-0.048,0.048,PC
5196.01,5196,13.2357,763.703,9.5725,-9.5725,-0.029,0.029,PC
5197.01,5197,11.906,232.248,1.3955,-1.3955,-0.043,0.043,APC
5198.01,5198,11.9993,504.372,5.6395,-5.6395,-0.047,0.047,FP
5199.01,5199,14.9652,372.355,6.7285,-6.7285,-0.076,0.076,FP
520.01,520,9.3777,222.315,1.5185,-1.5185,-0.058,0.058,PC
5200.01,5200,11.3862,451.568,4.6525,-4.6525,-0.037,0.037,PC
5201.01,5201,13.306,914.238,11.6475,-11.6475,-0.031,0.031,PC
5202.01,5202,11.5405,567.18,5.708,-5.708,-0.037,0.037,PC
5203.01,5203,12.6934,1119.77,19.87,-19.87,-0.027,0.027,PC
5204.01,5204,12.3428,821.754,23.463,-23.463,-0.052,0.052,PC
5205.01,5205,13.6136,86.4493,0.41585,-0.41585,-0.075,0.075,CP
5206.01,5206,12.8715,1297.27,24.245,-24.245,-0.023,0.023,PC
5207.01,5207,13.2754,156.815,0.4225,-0.4225,-0.028,0.028,PC
5208.01,5208,11.4731,386.638,,,-0.83,0.83,PC
5209.01,5209,12.8462,404.438,3.271,-3.271,-0.032,0.032,PC
521.01,521,12.4029,60.9425,0.22385,-0.22385,-0.05,0.05,CP
5210.01,5210,11.4194,302.086,2.682,-2.682,-0.043,0.043,PC
5211.01,5211,13.3285,1054.17,17.98,-17.98,-0.027,0.027,PC
5212.01,5212,12.8257,790.407,9.6785,-9.6785,-0.03,0.03,FP
5213.01,5213,12.8179,625.326,8.7165,-8.7165,-0.027,0.027,PC
5214.01,5214,12.0228,893.944,21.2615,-21.2615,-0.053,0.053,PC
5215.01,5215,12.8507,666.058,7.4415,-7.4415,-0.024,0.024,PC
5216.01,5216,12.9392,1526.91,28.565,-28.565,-0.025,0.025,PC
5217.01,5217,10.9992,517.506,7.5775,-7.5775,-0.045,0.045,PC
5218.01,5218,14.5179,377.483,3.627,-3.627,-0.052,0.052,CP
5219.01,5219,13.4066,991.551,20.8575,-20.8575,-0.037,0.037,PC
522.01,522,7.3645,111.179,0.5865,-0.5865,-0.059,0.059,PC
5220.01,5220,13.1562,1094.99,23.405,-23.405,-0.032,0.032,PC
5221.01,5221,13.3911,539.904,3.8505,-3.8505,-0.028,0.028,PC
5222.01,5222,11.3171,900.45,35.1945,-35.1945,-0.071,0.071,APC
5223.01,5223,13.0628,1027.87,13.625,-13.625,-0.027,0.027,PC
5224.01,5224,12.5459,960.824,17.475,-17.475,-0.025,0.025,PC
5225.01,5225,12.5117,584.497,5.718,-5.718,-0.034,0.034,PC
5226.01,5226,11.8572,296.602,2.3845,-2.3845,-0.046,0.046,FP
5227.01,5227,11.6078,388.807,3.902,-3.902,-0.038,0.038,PC
5228.01,5228,12.9534,925.944,13.4405,-13.4405,-0.024,0.024,PC
5229.01,5229,11.9919,273.283,1.6965,-1.6965,-0.043,0.043,PC
523.01,523,9.6833,77.8471,0.5851,-0.5851,-0.185,0.185,FA
5230.01,5230,13.1924,576.539,5.9405,-5.9405,-0.026,0.026,PC
5231.01,5231,11.4186,876.326,22.547,-22.547,-0.05,0.05,FP
5232.01,5232,11.7791,609.388,8.6305,-8.6305,-0.04,0.04,CP
5233.01,5233,11.1752,248.564,1.4095,-1.4095,-0.047,0.047,PC
5234.01,5234,10.8964,302.144,2.184,-2.184,-0.05,0.05,PC
5235.01,5235,10.8131,214.496,1.0225,-1.0225,-0.042,0.042,PC
5236.01,5236,11.3335,582.527,8.9075,-8.9075,-0.043,0.043,PC
5237.01,5237,12.4705,603.735,9.8895,-9.8895,-0.044,0.044,PC
5238.01,5238,11.637,290.646,1.5395,-1.5395,-0.032,0.032,CP
5239.01,5239,12.7986,648.893,5.688,-5.688,-0.025,0.025,PC
524.01,524,10.094,293.27,3.5595,-3.5595,-0.07,0.07,FA
5240.01,5240,11.6917,980.487,24.951,-24.951,-0.04,0.04,CP
5241.01,5241,12.1019,441.596,5.595,-5.595,-0.044,0.044,PC
5242.01,5242,12.789,331.852,1.6305,-1.6305,-0.025,0.025,PC
5243.01,5243,12.5949,764.006,10.6045,-10.6045,-0.029,0.029,PC
5244.01,5244,12.8105,766.439,10.007,-10.007,-0.031,0.031,PC
5245.01,5245,14.5795,,,,-2.196,2.196,APC
5246.01,5246,13.4161,1095.81,19.9,-19.9,-0.032,0.032,FP
5247.01,5247,12.4228,497.041,8.219,-8.219,-0.044,0.044,PC
5248.01,5248,13.4319,423.737,11.3855,-11.3855,-0.089,0.089,APC
5249.01,5249,13.4752,668.429,8.016,-8.016,-0.03,0.03,PC
525.01,525,8.7784,152.042,0.802,-0.802,-0.058,0.058,PC
5250.01,5250,11.7781,782.324,35.9985,-35.9985,-0.077,0.077,PC
5251.01,5251,12.2492,668.834,14.7355,-14.7355,-0.046,0.046,PC
5252.01,5252,12.899,913.714,15.9665,-15.9665,-0.024,0.024,PC
5253.01,5253,13.286,582.471,5.954,-5.954,-0.025,0.025,APC
5254.01,5254,11.7137,613.744,13.819,-13.819,-0.051,0.051,PC
5255.01,5255,12.6023,678.578,8.173,-8.173,-0.028,0.028,PC
5256.01,5256,13.089,352.109,2.0115,-2.0115,-0.034,0.034,PC
5257.01,5257,12.1624,1021.21,29.701,-29.701,-0.046,0.046,FP
5258.01,5258,12.4322,908.659,17.7455,-17.7455,-0.035,0.035,FP
5259.01,5259,13.0157,487.68,5.202,-5.202,-0.031,0.031,PC
526.01,526,12.3069,70.9325,0.2068,-0.2068,-0.076,0.076,FP
5260.01,5260,11.9625,256.473,2.2245,-2.2245,-0.042,0.042,FP
5261.01,5261,12.1444,377.054,7.651,-7.651,-0.072,0.072,PC
5262.01,5262,11.8225,355.201,2.954,-2.954,-0.042,0.042,FP
5263.01,5263,13.1549,836.02,13.276,-13.276,-0.034,0.034,PC
5264.01,5264,11.9275,673.959,13.267,-13.267,-0.043,0.043,PC
5265.01,5265,11.456,301.885,2.567,-2.567,-0.05,0.05,PC
5266.01,5266,12.7821,519.694,4.4985,-4.4985,-0.027,0.027,FP
5267.01,5267,11.9139,273.233,1.6785,-1.6785,-0.037,0.037,PC
5268.01,5268,14.5982,97.0798,0.5954,-0.5954,-0.116,0.116,FP
5269.01,5269,11.4416,656.146,16.4055,-16.4055,-0.05,0.05,PC
527.01,527,8.2488,163.677,,,-1.3,1.3,APC
5270.01,5270,12.7655,1229.65,28.655,-28.655,-0.025,0.025,PC
5271.01,5271,10.7988,295.41,,,-2.0,2.0,PC
5272.01,5272,12.4603,612.204,7.8475,-7.8475,-0.036,0.036,PC
5273.01,5273,12.2794,437.517,6.3985,-6.3985,-0.055,0.055,FP
5274.01,5274,13.1293,245.857,1.085,-1.085,-0.028,0.028,PC
5275.01,5275,12.9179,486.898,4.4715,-4.4715,-0.032,0.032,FP
5276.01,5276,11.7163,749.716,21.0715,-21.0715,-0.057,0.057,APC
5277.01,5277,13.233,876.326,10.736,-10.736,-0.029,0.029,PC
5278.01,5278,14.9343,166.421,1.3755,-1.3755,-0.096,0.096,PC
5279.01,5279,12.485,440.9,4.5885,-4.5885,-0.037,0.037,PC
528.01,528,13.3675,192.351,1.24,-1.24,-0.044,0.044,FP
5280.01,5280,11.1568,537.068,9.175,-9.175,-0.053,0.053,PC
5281.01,5281,13.1569,875.436,15.164,-15.164,-0.029,0.029,PC
5282.01,5282,13.1137,892.373,11.1915,-11.1915,-0.027,0.027,PC
5283.01,5283,11.7513,624.699,11.5895,-11.5895,-0.054,0.054,FP
5284.01,5284,13.4842,1430.26,38.675,-38.675,-0.032,0.032,PC
5285.01,5285,12.9354,187.506,0.9,-0.9,-0.039,0.039,PC
5286.01,5286,13.1789,533.065,9.211,-9.211,-0.033,0.033,PC
5287.01,5287,10.7217,357.584,8.8605,-8.8605,-0.099,0.099,APC
5288.01,5288,12.2037,215.501,1.9615,-1.9615,-0.075,0.075,PC
5289.01,5289,11.8884,258.455,4.5265,-4.5265,-0.06,0.06,PC
529.01,529,14.1396,63.0507,0.44045,-0.44045,-0.117,0.117,FP
5290.01,5290,13.491,,,,-2.172,2.172,PC
5291.01,5291,10.8921,236.736,2.443,-2.443,-0.074,0.074,PC
5292.01,5292,14.8951,337.095,8.1645,-8.1645,-0.091,0.091,PC
5293.01,5293,13.9766,162.229,1.3055,-1.3055,-0.059,0.059,CP
5294.01,5294,11.861,269.595,,,-0.952,0.952,PC
5295.01,5295,13.0176,140.9938,,,-2.0,2.0,APC
5296.01,5296,12.4323,271.346,2.0485,-2.0485,-0.051,0.051,FP
5297.01,5297,12.2411,670.528,22.054,-22.054,-0.066,0.066,PC
5298.01,5298,13.4476,553.486,11.552,-11.552,-0.055,0.055,PC
5299.01,5299,12.3913,407.758,10.5535,-10.5535,-0.054,0.054,PC
530.01,530,13.5287,148.762,1.101,-1.101,-0.073,0.073,CP
5300.01,5300,12.4559,162.51,0.8205,-0.8205,-0.03,0.03,PC
5301.01,5301,11.1893,629.161,20.002,-20.002,-0.053,0.053,CP
5302.01,5302,13.0557,313.459,3.0915,-3.0915,-0.046,0.046,PC
5303.01,5303,13.101,955.654,21.21,-21.21,-0.024,0.024,PC
5304.01,5304,13.3526,472.687,9.6865,-9.6865,-0.042,0.042,PC
5305.01,5305,12.5679,566.267,8.844,-8.844,-0.036,0.036,PC
5306.01,5306,12.985,655.851,,,,,PC
5307.01,5307,12.1314,105.824,0.4495,-0.4495,-0.053,0.053,APC
5308.01,5308,11.0208,360.412,8.563,-8.563,-0.09,0.09,FP
5309.01,5309,13.0427,500.708,8.7965,-8.7965,-0.069,0.069,PC
531.01,531,13.8097,167.3049,,,-2.0,2.0,FP
5310.01,5310,12.4887,188.541,0.919,-0.919,-0.043,0.043,PC
5311.01,5311,13.6546,243.32,2.119,-2.119,-0.06,0.06,PC
5312.01,5312,12.3207,321.637,4.5525,-4.5525,-0.071,0.071,PC
5313.01,5313,13.4367,596.925,12.4,-12.4,-0.069,0.069,PC
5314.01,5314,13.0707,641.876,11.0625,-11.0625,-0.029,0.029,PC
5315.01,5315,14.5597,,,,-8.0,8.0,PC
5316.01,5316,13.0211,793.998,14.1705,-14.1705,-0.038,0.038,PC
5317.01,5317,12.5035,578.773,13.663,-13.663,-0.055,0.055,PC
5318.01,5318,12.1357,916.994,36.5525,-36.5525,-0.062,0.062,PC
5319.01,5319,12.0828,61.171,0.2085,-0.2085,-0.084,0.084,CP
532.01,532,12.6785,135.047,0.548,-0.548,-0.047,0.047,CP
5320.01,5320,11.422,275.255,2.6775,-2.6775,-0.053,0.053,APC
5321.01,5321,10.7304,483.421,9.988,-9.988,-0.058,0.058,FP
5322.01,5322,12.0075,476.899,11.577,-11.577,-0.05,0.05,PC
5323.01,5323,12.2431,967.25,85.759,-85.759,-0.14,0.14,APC
5324.01,5324,13.1886,281.555,1.75,-1.75,-0.037,0.037,PC
5325.01,5325,12.0261,339.049,7.813,-7.813,-0.072,0.072,PC
5326.01,5326,11.7624,455.36,,,-4.4,4.4,PC
5327.01,5327,12.6345,235.121,2.192,-2.192,-0.054,0.054,PC
5328.01,5328,11.2303,410.855,6.6755,-6.6755,-0.058,0.058,PC
5329.01,5329,12.7692,572.23,9.8075,-9.8075,-0.034,0.034,PC
533.01,533,10.9621,123.391,0.303,-0.303,-0.042,0.042,PC
5330.01,5330,12.4333,667.058,14.8985,-14.8985,-0.051,0.051,PC
5331.01,5331,12.4433,322.87,2.7215,-2.7215,-0.046,0.046,PC
5332.01,5332,12.6345,609.385,12.9455,-12.9455,-0.058,0.058,PC
5333.01,5333,11.992,208.746,2.0435,-2.0435,-0.051,0.051,PC
5334.01,5334,12.3857,536.758,21.624,-21.624,-0.122,0.122,PC
5335.01,5335,12.5223,331.289,4.4255,-4.4255,-0.068,0.068,PC
5336.01,5336,12.8019,778.572,14.7715,-14.7715,-0.036,0.036,PC
5337.01,5337,12.8997,296.179,10.8305,-10.8305,-0.117,0.117,PC
5338.01,5338,13.1504,430.82,6.4185,-6.4185,-0.036,0.036,PC
5339.01,5339,11.375,225.157,4.114,-4.114,-0.111,0.111,PC
534.01,534,14.4266,1148.93,59.135,-59.135,-0.07,0.07,KP
5340.01,5340,11.7085,532.629,11.3105,-11.3105,-0.044,0.044,PC
5341.01,5341,13.3053,273.76,3.831,-3.831,-0.047,0.047,PC
5342.01,5342,11.4217,534.078,14.3275,-14.3275,-0.058,0.058,PC
5343.01,5343,11.1828,120.861,0.5225,-0.5225,-0.059,0.059,PC
5344.01,5344,13.2239,138.367,1.3235,-1.3235,-0.075,0.075,CP
5345.01,5345,11.0543,207.17,1.85,-1.85,-0.052,0.052,PC
5346.01,5346,13.4348,839.92,22.0475,-22.0475,-0.044,0.044,PC
5347.01,5347,13.032,,,,,,PC
5348.01,5348,12.4069,631.337,17.7835,-17.7835,-0.049,0.049,PC
5349.01,5349,13.8117,188.336,2.1015,-2.1015,-0.089,0.089,CP
535.01,535,14.7971,1126.37,55.745,-55.745,-0.068,0.068,KP
5350.01,5350,11.1846,277.419,4.057,-4.057,-0.058,0.058,PC
5351.01,5351,12.8807,796.298,18.831,-18.831,-0.031,0.031,PC
5352.01,5352,12.6022,508.519,8.745,-8.745,-0.036,0.036,PC
5353.01,5353,12.55,647.462,10.3255,-10.3255,-0.03,0.03,FP
5354.01,5354,12.0664,461.002,17.943,-17.943,-0.147,0.147,PC
5355.01,5355,12.0647,397.84,6.0475,-6.0475,-0.056,0.056,PC
5356.01,5356,12.5434,933.117,23.156,-23.156,-0.03,0.03,PC
5357.01,5357,12.669,343.58,3.31,-3.31,-0.048,0.048,PC
5358.01,5358,11.5278,138.708,1.063,-1.063,-0.062,0.062,PC
5359.01,5359,14.8143,175.567,3.847,-3.847,-0.152,0.152,PC
536.01,536,13.8786,844.061,23.527,-23.527,-0.05,0.05,KP
5360.01,5360,13.3701,895.565,36.8165,-36.8165,-0.04,0.04,APC
5361.01,5361,13.0581,703.628,13.5575,-13.5575,-0.032,0.032,FP
5362.01,5362,13.357,905.181,24.89,-24.89,-0.031,0.031,PC
5363.01,5363,13.462,493.144,7.3685,-7.3685,-0.048,0.048,PC
5364.01,5364,10.8227,645.231,16.7165,-16.7165,-0.06,0.06,PC
5365.01,5365,11.0418,651.291,18.1495,-18.1495,-0.062,0.062,PC
5366.01,5366,12.4595,866.009,30.433,-30.433,-0.064,0.064,PC
5367.01,5367,12.9139,571.89,8.091,-8.091,-0.038,0.038,PC
5368.01,5368,12.8879,748.464,17.4105,-17.4105,-0.045,0.045,PC
5369.01,5369,13.1765,821.427,21.0565,-21.0565,-0.047,0.047,PC
537.01,537,13.4831,882.472,25.62,-25.62,-0.044,0.044,KP
5370.01,5370,12.4064,621.805,15.8265,-15.8265,-0.063,0.063,PC
5371.01,5371,13.3689,324.08,4.225,-4.225,-0.054,0.054,PC
5372.01,5372,11.8941,459.882,12.5295,-12.5295,-0.082,0.082,PC
5373.01,5373,11.4556,276.211,3.8655,-3.8655,-0.044,0.044,KP
5374.01,5374,9.9596,246.81,2.208,-2.208,-0.045,0.045,KP
5375.01,5375,12.456,121.333,0.221,-0.221,-0.028,0.028,PC
5376.01,5376,10.8175,685.736,16.4045,-16.4045,-0.068,0.068,APC
5377.01,5377,9.3672,214.278,,,-2.0,2.0,PC
5378.01,5378,10.2275,492.608,11.1965,-11.1965,-0.065,0.065,PC
5379.01,5379,9.59788,200.226,1.9615,-1.9615,-0.047,0.047,APC
538.01,538,14.1477,133.21,1.5015,-1.5015,-0.093,0.093,FP
5380.01,5380,10.1684,286.781,3.4505,-3.4505,-0.055,0.055,PC
5381.01,5381,9.54224,390.33,6.9965,-6.9965,-0.051,0.051,FP
5382.01,5382,9.46981,215.238,1.7975,-1.7975,-0.048,0.048,PC
5383.01,5383,7.90653,102.134,0.592,-0.592,-0.099,0.099,PC
5384.01,5384,9.6022,218.05,2.0865,-2.0865,-0.079,0.079,KP
5385.01,5385,10.8583,483.675,12.2885,-12.2885,-0.077,0.077,PC
5386.01,5386,11.3502,394.486,5.697,-5.697,-0.065,0.065,PC
5387.01,5387,8.19888,140.907,0.706,-0.706,-0.055,0.055,PC
5388.01,5388,10.5737,18.5226,0.01665,-0.01665,-0.058,0.058,CP
5389.01,5389,14.8017,190.568,3.893,-3.893,-0.212,0.212,PC
539.01,539,10.5958,108.368,0.2835,-0.2835,-0.047,0.047,PC
5390.01,5390,10.9762,176.69,1.8965,-1.8965,-0.072,0.072,PC
5391.01,5391,10.2521,170.451,0.9445,-0.9445,-0.045,0.045,APC
5392.01,5392,8.1319,48.793,0.0716,-0.0716,-0.052,0.052,PC
5393.01,5393,8.59702,102.774,0.2975,-0.2975,-0.05,0.05,PC
5394.01,5394,8.0152,64.2806,0.30665,-0.30665,-0.103,0.103,APC
5395.01,5395,9.74007,165.951,0.6745,-0.6745,-0.039,0.039,PC
5396.01,5396,9.3373,265.035,2.0065,-2.0065,-0.049,0.049,FP
5397.01,5397,10.1174,133.778,0.6295,-0.6295,-0.062,0.062,PC
5398.01,5398,9.58055,130.855,0.682,-0.682,-0.066,0.066,CP
5398.02,5398,9.58055,130.855,0.682,-0.682,-0.066,0.066,CP
5399.01,5399,9.8008,320.903,4.97,-4.97,-0.081,0.081,PC
540.01,540,11.5045,14.0022,0.00885,-0.00885,-0.093,0.093,CP
5400.01,5400,10.9815,202.211,1.745,-1.745,-0.092,0.092,PC
5401.01,5401,6.33044,212.02,3.483,-3.483,-0.131,0.131,PC
5402.01,5402,12.3768,156.801,0.329,-0.329,-0.027,0.027,PC
5403.01,5403,12.5648,358.712,3.74,-3.74,-0.05,0.05,PC
5404.01,5404,13.2476,157.413,0.7,-0.7,-0.05,0.05,PC
5405.01,5405,13.424,644.909,16.3765,-16.3765,-0.044,0.044,PC
5406.01,5406,13.1891,1125.7,32.53,-32.53,-0.035,0.035,PC
5407.01,5407,12.8161,867.107,22.7935,-22.7935,-0.036,0.036,PC
5408.01,5408,12.8456,2162.6,160.06,-160.06,-0.047,0.047,PC
5409.01,5409,13.0709,675.216,11.85,-11.85,-0.043,0.043,APC
541.01,541,14.7117,1105.38,38.44,-38.44,-0.051,0.051,APC
5410.01,5410,13.2148,711.856,16.9855,-16.9855,-0.042,0.042,PC
5411.01,5411,13.176,1030.07,37.1705,-37.1705,-0.04,0.04,PC
5412.01,5412,10.8006,403.133,7.3015,-7.3015,-0.067,0.067,PC
5413.01,5413,10.883,292.347,11.8045,-11.8045,-0.096,0.096,PC
5414.01,5414,14.3554,357.23,6.238,-6.238,-0.069,0.069,PC
5415.01,5415,13.2792,1213.74,62.815,-62.815,-0.044,0.044,PC
5416.01,5416,12.9331,117.782,0.477,-0.477,-0.059,0.059,PC
5417.01,5417,12.7225,595.812,9.1925,-9.1925,-0.035,0.035,PC
5418.01,5418,11.6985,205.719,2.2795,-2.2795,-0.067,0.067,FP
5419.01,5419,13.3683,1088.28,35.36,-35.36,-0.042,0.042,PC
542.01,542,14.8067,939.127,22.5235,-22.5235,-0.042,0.042,PC
5420.01,5420,12.9624,946.417,28.2775,-28.2775,-0.052,0.052,PC
5421.01,5421,11.7692,1198.93,61.345,-61.345,-0.06,0.06,PC
5422.01,5422,11.2391,346.141,7.167,-7.167,-0.089,0.089,PC
5423.01,5423,12.6165,261.785,1.95,-1.95,-0.038,0.038,PC
5423.02,5423,12.6165,261.785,1.95,-1.95,-0.038,0.038,PC
5424.01,5424,12.5284,740.068,18.949,-18.949,-0.053,0.053,FP
5425.01,5425,12.8591,554.08,15.7705,-15.7705,-0.05,0.05,APC
5426.01,5426,10.9753,283.552,5.272,-5.272,-0.129,0.129,APC
5427.01,5427,11.659,363.385,5.1995,-5.1995,-0.058,0.058,PC
5428.01,5428,11.9736,1066.66,,,-0.926,0.926,PC
5429.01,5429,11.9696,809.167,32.202,-32.202,-0.058,0.058,FP
543.01,543,15.0404,,,,-2.0,2.0,FP
5430.01,5430,13.2621,1031.52,28.18,-28.18,-0.064,0.064,PC
5431.01,5431,13.1207,811.056,17.5145,-17.5145,-0.037,0.037,PC
5432.01,5432,11.444,373.957,5.9075,-5.9075,-0.062,0.062,PC
5433.01,5433,14.9819,465.477,12.437,-12.437,-0.074,0.074,PC
5434.01,5434,12.4151,744.34,22.7195,-22.7195,-0.061,0.061,FP
5435.01,5435,12.1706,1052.12,81.981,-81.981,-0.085,0.085,PC
5436.01,5436,13.3742,618.277,11.438,-11.438,-0.048,0.048,PC
5437.01,5437,13.4489,943.511,27.294,-27.294,-0.041,0.041,PC
5438.01,5438,11.5419,317.022,,,-0.871,0.871,PC
5439.01,5439,13.3853,1810.17,98.635,-98.635,-0.052,0.052,PC
544.01,544,9.6504,41.1166,0.0734,-0.0734,-0.058,0.058,CP
5440.01,5440,11.8338,151.894,0.9895,-0.9895,-0.06,0.06,FP
5441.01,5441,13.3605,1128.92,32.605,-32.605,-0.035,0.035,PC
5442.01,5442,12.1047,499.409,12.037,-12.037,-0.092,0.092,APC
5443.01,5443,12.8173,885.894,24.6875,-24.6875,-0.052,0.052,PC
5444.01,5444,12.1258,589.655,14.219,-14.219,-0.063,0.063,APC
5445.01,5445,11.8888,813.803,28.8875,-28.8875,-0.056,0.056,APC
5446.01,5446,12.7601,872.619,15.9315,-15.9315,-0.037,0.037,PC
5447.01,5447,13.1472,602.413,12.609,-12.609,-0.04,0.04,FP
5448.01,5448,12.1629,277.019,3.738,-3.738,-0.058,0.058,PC
5449.01,5449,13.4597,1093.14,41.355,-41.355,-0.044,0.044,PC
545.01,545,14.2465,764.889,26.699,-26.699,-0.066,0.066,KP
5450.01,5450,11.4541,317.566,5.05,-5.05,-0.067,0.067,FP
5451.01,5451,12.6819,463.462,4.732,-4.732,-0.034,0.034,PC
5452.01,5452,12.6167,947.518,109.275,-109.275,-0.146,0.146,PC
5453.01,5453,13.1132,719.398,14.983,-14.983,-0.037,0.037,PC
5454.01,5454,13.2612,1141.59,53.725,-53.725,-0.062,0.062,PC
5455.01,5455,13.3462,826.112,25.565,-25.565,-0.047,0.047,PC
5456.01,5456,12.3128,555.611,13.6265,-13.6265,-0.067,0.067,FP
5457.01,5457,11.7207,595.667,17.7855,-17.7855,-0.067,0.067,PC
5458.01,5458,10.6275,187.103,3.815,-3.815,-0.141,0.141,PC
5459.01,5459,12.8255,921.369,21.123,-21.123,-0.032,0.032,PC
546.01,546,13.1573,726.412,14.8815,-14.8815,-0.044,0.044,KP
5460.01,5460,12.8132,1195.12,31.425,-31.425,-0.037,0.037,PC
5461.01,5461,11.8517,620.87,23.603,-23.603,-0.079,0.079,PC
5462.01,5462,10.86,285.501,4.81,-4.81,-0.104,0.104,PC
5463.01,5463,13.1584,1049.51,44.8,-44.8,-0.046,0.046,PC
5464.01,5464,14.9671,282.849,5.8395,-5.8395,-0.108,0.108,PC
5465.01,5465,12.8749,627.935,9.5015,-9.5015,-0.04,0.04,APC
5466.01,5466,12.7625,821.135,17.0295,-17.0295,-0.035,0.035,PC
5467.01,5467,11.8423,565.359,11.4265,-11.4265,-0.057,0.057,CP
5468.01,5468,12.2122,507.02,15.9155,-15.9155,-0.07,0.07,PC
5469.01,5469,11.9567,727.4,23.4955,-23.4955,-0.061,0.061,PC
547.01,547,13.0501,787.909,23.491,-23.491,-0.041,0.041,KP
5470.01,5470,12.5627,594.261,18.6995,-18.6995,-0.062,0.062,APC
5471.01,5471,13.2751,1204.45,46.7,-46.7,-0.042,0.042,PC
5472.01,5472,12.8015,536.648,8.268,-8.268,-0.04,0.04,PC
5473.01,5473,12.2605,1033.36,62.853,-62.853,-0.072,0.072,PC
5474.01,5474,11.6861,689.255,18.0575,-18.0575,-0.055,0.055,PC
5475.01,5475,12.2106,655.835,19.56,-19.56,-0.063,0.063,APC
5476.01,5476,13.197,596.321,10.905,-10.905,-0.048,0.048,PC
5477.01,5477,13.0406,336.879,2.9645,-2.9645,-0.036,0.036,PC
5478.01,5478,12.0515,591.13,15.4905,-15.4905,-0.063,0.063,APC
5478.02,5478,12.0515,591.13,15.4905,-15.4905,-0.063,0.063,FP
5479.01,5479,12.2773,598.366,21.5705,-21.5705,-0.066,0.066,PC
548.01,548,13.1861,790.663,25.904,-25.904,-0.049,0.049,KP
5480.01,5480,12.352,330.387,,,-2.066,2.066,PC
5481.01,5481,13.4144,942.604,34.211,-34.211,-0.039,0.039,PC
5482.01,5482,12.9922,659.819,13.0,-13.0,-0.04,0.04,PC
5483.01,5483,12.2304,642.965,20.581,-20.581,-0.068,0.068,PC
5484.01,5484,11.394,463.462,30.205,-30.205,-0.137,0.137,APC
5485.01,5485,12.8125,774.157,16.4635,-16.4635,-0.028,0.028,PC
5486.01,5486,12.2937,89.6811,0.26755,-0.26755,-0.037,0.037,PC
5487.01,5487,12.8708,778.03,20.744,-20.744,-0.03,0.03,PC
5488.01,5488,13.324,676.829,17.32,-17.32,-0.046,0.046,PC
5489.01,5489,11.6923,45.0907,0.12615,-0.12615,-0.056,0.056,PC
5489.02,5489,11.6923,45.0907,0.12615,-0.12615,-0.056,0.056,PC
549.01,549,14.2321,80.6542,0.3604,-0.3604,-0.088,0.088,FP
5490.01,5490,12.5501,707.292,11.44,-11.44,-0.033,0.033,PC
5491.01,5491,11.5182,152.766,0.935,-0.935,-0.057,0.057,PC
