st_brightness_norm,st_tmag,st_tmag_value,st_brightness_dist_product,st_distance_norm,st_dist,st_dist_value,st_disterr1,st_disterr2,pl_tranmiderr1,pl_tranmiderr2,st_pmdecerr2,st_pmdecerr1,pl_tranmid,tfopwg_disp
0.434985333391708,10.5891,10.5891,0.427413517050254,0.0174070612505811,262.794,262.794,1.538,-1.538,0.00073,-0.00073,-0.047,0.047,2459058.79277,FP
0.433241393400756,10.5652,10.5652,0.4317249031627848,0.0035003355198067,58.0624,58.0624,0.07515,-0.07515,0.00276,-0.00276,-0.038,0.038,2458627.80423,FP
0.4328473651182814,10.5598,10.5598,0.4236245685943695,0.0213072719557658,320.212,320.212,3.4725,-3.4725,0.002636,-0.002636,-0.044,0.044,2459037.655526,PC
0.2141178874246603,7.5622,7.5622,0.2131945549060009,0.0043122624165826,70.0154,70.0154,0.6784,-0.6784,0.003108,-0.003108,-0.258,0.258,2459367.034327,FP
0.4124965340104783,10.2809,10.2809,0.4104513565633685,0.0049580475918806,79.5225,79.5225,0.18475,-0.18475,0.003941,-0.003941,-0.062,0.062,2460086.979446,PC
0.3972315864746144,10.0717,10.0717,0.3832844500827576,0.0351108443204025,523.425,523.425,12.2925,-12.2925,0.00828,-0.00828,-0.07,0.07,2458630.71937,PC
0.3924959502648746,10.0068,10.0068,0.3851699889143238,0.0186650622652458,281.314,281.314,2.017,-2.017,0.000176,-0.000176,-0.041,0.041,2459336.073646,CP
0.3876946426747225,9.941,9.941,0.3768829293475351,0.0278871878460761,417.08,417.08,7.204,-7.204,0.00098,-0.00098,-0.058,0.058,2458655.54872,FP
0.376720225325803,9.7906,9.7906,0.3742711540523681,0.0065010347435338,102.238,102.238,0.2185,-0.2185,0.00176,-0.00176,-0.036,0.036,2459083.35168,FP
0.6242575485603374,13.183,13.183,0.6029577121971728,0.034120270411285,508.842,508.842,3.896,-3.896,0.000396,-0.000396,-0.025,0.025,2458326.105486,KP
0.3685696773346176,9.6789,9.6789,0.3626285389762083,0.0161194442293076,243.838,243.838,2.659,-2.659,0.00038,-0.00038,-0.063,0.063,2460146.990136,FP
0.3472775564409031,9.3871,9.3871,0.3400608604700906,0.0207807727190128,312.461,312.461,4.28,-4.28,0.006762,-0.006762,-0.05,0.05,2460131.889805,FP
0.3566977511200619,9.5162,9.5162,0.3497789918878656,0.0193966998963989,292.085,292.085,1.9425,-1.9425,0.00585,-0.00585,-0.042,0.042,2458626.54168,FP
0.3678217532799206,9.66865,9.66865,0.3673881647717636,0.0011788006127712,23.8853,23.8853,0.05215,-0.05215,0.000932,-0.000932,-0.158,0.158,2460140.221205,FP
0.2543014754170133,8.1129,8.1129,0.2514004423204258,0.0114078500403123,174.475,174.475,,,0.000482,-0.000482,-1.4,1.4,2460148.616195,APC
0.430381039942793,10.526,10.526,0.4200705675211614,0.0239566139414553,359.215,359.215,8.103,-8.103,0.00109,-0.00109,-0.049,0.049,2458658.32747,APC
0.3574712140449192,9.5268,9.5268,0.3553371698853154,0.0059698349846309,94.4178,94.4178,0.24735,-0.24735,0.001896,-0.001896,-0.046,0.046,2458325.661906,PC
